date,id,price,mktcap,liquidity,sector
2003-06-30,1,804.3651,1474563200.0,8250.0,
2003-07-02,1,804.3651,1474563200.0,550.0,
2003-07-04,1,804.3651,1474563200.0,2200.0,
2003-07-14,1,811.67751,1487968320.0,6660.0,
2003-07-17,1,811.67751,1487968320.0,11100.0,
2003-07-28,1,817.5274380000001,1498692416.0,1118.0,
2003-07-31,1,804.3651,1474563200.0,11000.0,
2003-08-04,1,817.5274380000001,1498692416.0,2795.0,
2003-08-05,1,817.5274380000001,1498692416.0,11180.0,
2003-08-08,1,818.98992,1501373440.0,560.0,
2003-08-14,1,818.98992,1501373440.0,16240.0,
2003-08-15,1,804.3651,1474563200.0,19250.0,
2003-08-20,1,804.3651,1474563200.0,550.0,
2003-08-25,1,804.3651,1474563200.0,14850.0,
2003-08-26,1,826.30233,1514778560.0,2825.0,
2003-09-15,1,804.3651,1474563200.0,2750.0,
2003-10-09,1,804.3651,1474563200.0,14300.0,
2003-10-23,1,804.3651,1474563200.0,11000.0,
2003-10-24,1,821.914884,1506735488.0,2810.0,
2003-11-11,1,821.914884,1506735488.0,6182.0,
2003-11-12,1,804.3651,1474563200.0,33000.0,
2003-11-13,1,821.914884,1506735488.0,2810.0,
2003-11-20,1,821.914884,1506735488.0,7868.0,
2003-11-21,1,821.914884,1506735488.0,5620.0,
2003-11-24,1,811.67751,1487968320.0,1110.0,
2003-11-25,1,811.67751,1487968320.0,5550.0,
2003-11-27,1,811.67751,1487968320.0,16650.0,
2003-12-02,1,811.67751,1487968320.0,4995.0,
2003-12-03,1,811.67751,1487968320.0,5550.0,
2003-12-09,1,826.30233,1514778560.0,565.0,
2003-12-11,1,818.98992,1501373440.0,5600.0,
2003-12-16,1,818.98992,1501373440.0,7280.0,
2003-12-22,1,826.30233,1514778560.0,5650.0,
2003-12-23,1,821.914884,1506735488.0,17984.0,
2003-12-30,1,826.30233,1514778560.0,39550.0,
2004-01-05,1,830.689776,1522821632.0,3976.0,
2004-01-06,1,833.61474,1528183680.0,4560.0,
2004-01-09,1,833.61474,1528183680.0,22800.0,
2004-01-15,1,818.98992,1501373440.0,33600.0,
2004-01-20,1,833.61474,1528183680.0,17100.0,
2004-01-23,1,827.764812,1517459584.0,5660.0,
2004-01-26,1,840.92715,1541588800.0,14375.0,
2004-01-27,1,845.314596,1549631872.0,4046.0,
2004-01-30,1,845.314596,1549631872.0,8092.0,
2004-02-02,1,836.539704,1533545728.0,572.0,
2004-02-03,1,845.314596,1549631872.0,1156.0,
2004-02-04,1,840.92715,1541588800.0,1725.0,
2004-02-06,1,845.314596,1549631872.0,12716.0,
2004-02-10,1,845.314596,1549631872.0,11560.0,
2004-02-13,1,845.314596,1549631872.0,8092.0,
2004-02-16,1,848.23956,1554993920.0,5800.0,
2004-02-23,1,839.4646680000001,1538907776.0,574.0,
2004-02-25,1,852.627006,1563036992.0,4664.0,
2004-02-27,1,842.389632,1544269824.0,13248.0,
2004-03-01,1,852.627006,1563036992.0,1166.0,
2004-03-03,1,852.627006,1563036992.0,4664.0,
2004-03-05,1,852.627006,1563036992.0,2332.0,
2004-03-08,1,852.627006,1563036992.0,1166.0,
2004-03-09,1,842.389632,1544269824.0,1728.0,
2004-03-11,1,852.627006,1563036992.0,7579.0,
2004-03-15,1,852.627006,1563036992.0,14575.0,
2004-03-16,1,852.627006,1563036992.0,5830.0,
2004-03-17,1,854.0894880000001,1565718016.0,1168.0,
2004-03-18,1,855.55197,1568399040.0,2340.0,
2004-03-19,1,855.55197,1568399040.0,2925.0,
2004-03-22,1,855.55197,1568399040.0,2925.0,
2004-03-25,1,855.55197,1568399040.0,11115.0,
2004-03-29,1,855.55197,1568399040.0,585.0,
2004-03-30,1,858.476934,1573761088.0,11740.0,
2004-03-31,1,859.939416,1576442112.0,11760.0,
2004-04-06,1,859.939416,1576442112.0,11760.0,
2004-04-07,1,865.78934592,1560355968.0,6984.0,
2004-04-08,1,870.2521776,1568399040.0,585.0,
2004-04-13,1,870.2521776,1568399040.0,5850.0,
2004-04-15,1,877.6902304,1581804160.0,14160.0,
2004-04-16,1,877.6902304,1581804160.0,5900.0,
2004-04-19,1,877.6902304,1581804160.0,1180.0,
2004-04-22,1,877.6902304,1581804160.0,8850.0,
2004-04-26,1,877.6902304,1581804160.0,5900.0,
2004-04-28,1,882.15306208,1589847232.0,593.0,
2004-05-03,1,870.2521776,1568399040.0,46800.0,
2004-05-04,1,877.6902304,1581804160.0,5900.0,
2004-05-06,1,877.6902304,1581804160.0,1180.0,
2004-05-13,1,877.6902304,1581804160.0,6490.0,
2004-05-14,1,877.6902304,1581804160.0,5900.0,
2004-05-17,1,874.71500928,1576442112.0,0.0,
2004-05-19,1,874.71500928,1576442112.0,5880.0,
2004-05-26,1,870.2521776,1568399040.0,3510.0,
2004-06-04,1,874.71500928,1576442112.0,588.0,
2004-06-08,1,874.71500928,1576442112.0,588.0,
2004-06-21,1,877.6902304,1581804160.0,590.0,
2004-06-24,1,882.15306208,1589847232.0,1186.0,
2004-06-25,1,882.15306208,1589847232.0,39138.0,
2004-06-28,1,882.15306208,1589847232.0,1186.0,
2004-06-29,1,882.15306208,1589847232.0,2372.0,
2004-07-01,1,885.1282832,1595209280.0,5355.0,
2004-07-02,1,882.15306208,1589847232.0,0.0,
2004-07-15,1,877.6902304,1581804160.0,5900.0,
2004-07-16,1,882.15306208,1589847232.0,5930.0,
2004-07-19,1,882.15306208,1589847232.0,5930.0,
2004-07-21,1,870.2521776,1568399040.0,29250.0,
2004-07-22,1,870.2521776,1568399040.0,40950.0,
2004-07-26,1,874.71500928,1576442112.0,588.0,
2004-07-27,1,870.2521776,1568399040.0,1755.0,
2004-07-28,1,874.71500928,1576442112.0,588.0,
2004-07-30,1,874.71500928,1576442112.0,588.0,
2004-08-10,1,874.71500928,1576442112.0,1176.0,
2004-08-11,1,871.73978816,1571080064.0,1172.0,
2004-08-18,1,874.71500928,1576442112.0,8820.0,
2004-08-20,1,870.2521776,1568399040.0,14625.0,
2004-08-23,1,870.2521776,1568399040.0,3510.0,
2004-08-25,1,867.27695648,1563036992.0,14575.0,
2004-08-26,1,870.2521776,1568399040.0,39195.0,
2004-08-27,1,870.2521776,1568399040.0,1170.0,
2004-09-01,1,864.3017353600001,1557674944.0,14525.0,
2004-09-08,1,870.2521776,1568399040.0,3510.0,
2004-09-16,1,870.2521776,1568399040.0,585.0,
2004-09-21,1,874.71500928,1576442112.0,0.0,
2004-09-24,1,874.71500928,1576442112.0,2940.0,
2004-09-29,1,874.71500928,1576442112.0,1176.0,
2004-10-06,1,877.6902304,1581804160.0,0.0,
2004-10-07,1,882.15306208,1589847232.0,593.0,
2004-10-12,1,882.15306208,1589847232.0,593.0,
2004-10-14,1,874.71500928,1576442112.0,0.0,
2004-10-22,1,874.71500928,1576442112.0,14700.0,
2004-10-25,1,870.2521776,1568399040.0,118755.0,
2004-10-26,1,865.78934592,1560355968.0,32010.0,
2004-10-27,1,874.71500928,1576442112.0,13524.0,
2004-10-28,1,874.71500928,1576442112.0,23520.0,
2004-10-29,1,877.6902304,1581804160.0,27140.0,
2004-11-01,1,882.15306208,1589847232.0,21348.0,
2004-11-02,1,882.15306208,1589847232.0,3558.0,
2004-11-04,1,885.1282832,1595209280.0,595.0,
2004-11-05,1,885.1282832,1595209280.0,2975.0,
2004-11-08,1,885.1282832,1595209280.0,2975.0,
2004-11-09,1,876.20261984,1579123136.0,17670.0,
2004-11-10,1,885.1282832,1595209280.0,11900.0,
2004-11-12,1,881.4092568,1588506720.0,592.5,
2004-11-15,1,880.66545152,1587166208.0,592.0,
2004-11-16,1,880.66545152,1587166208.0,11840.0,
2004-11-17,1,881.4092568,1588506720.0,0.0,
2004-11-18,1,885.1282832,1595209280.0,5950.0,
2004-11-19,1,885.87208848,1596549792.0,0.0,
2004-11-22,1,889.59111488,1603252352.0,11960.0,
2004-11-23,1,877.6902304,1581804160.0,126850.0,
2004-11-24,1,885.87208848,1596549792.0,0.0,
2004-11-25,1,889.59111488,1603252352.0,14950.0,
2004-11-26,1,890.33492016,1604592864.0,0.0,
2004-11-29,1,889.59111488,1603252352.0,5980.0,
2004-11-30,1,890.33492016,1604592864.0,0.0,
2004-12-01,1,892.566336,1608614400.0,1200.0,
2004-12-06,1,892.566336,1608614400.0,1800.0,
2004-12-15,1,892.566336,1608614400.0,39000.0,
2004-12-16,1,900.0043888,1622019520.0,57475.0,
2004-12-17,1,902.97960992,1627381568.0,7284.0,
2004-12-20,1,895.54155712,1613976448.0,2408.0,
2004-12-22,1,900.0043888,1622019520.0,26015.0,
2004-12-23,1,907.4424416,1635424640.0,37820.0,
2004-12-27,1,904.46722048,1630062592.0,5472.0,
2004-12-28,1,904.46722048,1630062592.0,19456.0,
2005-01-04,1,907.4424416,1635424640.0,0.0,
2005-01-10,1,907.4424416,1635424640.0,1220.0,
2005-01-11,1,910.4176627200001,1640786688.0,1224.0,
2005-01-13,1,910.4176627200001,1640786688.0,15300.0,
2005-01-18,1,914.8804944,1648829760.0,6150.0,
2005-01-20,1,914.8804944,1648829760.0,6150.0,
2005-01-24,1,914.8804944,1648829760.0,11685.0,
2005-01-25,1,914.8804944,1648829760.0,6150.0,
2005-01-26,1,919.34332608,1656872832.0,6180.0,
2005-01-28,1,919.34332608,1656872832.0,8034.0,
2005-01-31,1,919.34332608,1656872832.0,30900.0,
2005-02-01,1,922.3185472,1662234880.0,13640.0,
2005-02-02,1,922.3185472,1662234880.0,15500.0,
2005-02-04,1,926.78137888,1670277952.0,7476.0,
2005-02-07,1,926.78137888,1670277952.0,17444.0,
2005-02-09,1,929.7566,1675640000.0,75625.0,
2005-02-10,1,931.24421056,1678321024.0,0.0,
2005-02-11,1,931.24421056,1678321024.0,6260.0,
2005-02-14,1,935.70704224,1686364096.0,629.0,
2005-02-16,1,935.70704224,1686364096.0,6290.0,
2005-02-17,1,935.70704224,1686364096.0,9435.0,
2005-02-18,1,935.70704224,1686364096.0,1887.0,
2005-02-22,1,937.1946528,1689045120.0,18270.0,
2005-02-23,1,929.7566,1675640000.0,62500.0,
2005-02-24,1,937.1946528,1689045120.0,6300.0,
2005-02-25,1,937.1946528,1689045120.0,25200.0,
2005-02-28,1,941.65748448,1697088192.0,9495.0,
2005-03-03,1,941.65748448,1697088192.0,6330.0,
2005-03-04,1,937.1946528,1689045120.0,22050.0,
2005-03-07,1,940.16987392,1694407168.0,1264.0,
2005-03-09,1,944.6327056,1702450240.0,6985.0,
2005-03-10,1,944.6327056,1702450240.0,1270.0,
2005-03-11,1,944.6327056,1702450240.0,7620.0,
2005-03-14,1,944.6327056,1702450240.0,1270.0,
2005-03-17,1,944.6327056,1702450240.0,3810.0,
2005-03-22,1,944.6327056,1702450240.0,635.0,
2005-04-04,1,952.0707584,1715855360.0,49280.0,
2005-04-05,1,954.30217424,1719876896.0,8981.0,
2005-04-06,1,959.5088125,1702450240.0,43815.0,
2005-04-07,1,959.5088125,1702450240.0,3175.0,
2005-04-08,1,964.041925,1710493312.0,6380.0,
2005-04-11,1,964.041925,1710493312.0,8932.0,
2005-04-13,1,967.0640000000001,1715855360.0,1280.0,
2005-04-15,1,967.0640000000001,1715855360.0,2560.0,
2005-04-18,1,961.01985,1705131264.0,4452.0,
2005-04-19,1,967.0640000000001,1715855360.0,3200.0,
2005-04-21,1,964.041925,1710493312.0,21054.0,
2005-04-26,1,968.5750375,1718536384.0,61536.0,
2005-04-27,1,964.041925,1710493312.0,0.0,
2005-04-28,1,964.041925,1710493312.0,1276.0,
2005-05-02,1,967.0640000000001,1715855360.0,0.0,
2005-05-03,1,973.10815,1726579456.0,12880.0,
2005-05-04,1,976.130225,1731941504.0,32300.0,
2005-05-06,1,979.1523,1737303552.0,14256.0,
2005-05-09,1,982.174375,1742665600.0,32500.0,
2005-05-10,1,977.6412625,1734622528.0,40761.0,
2005-05-11,1,982.174375,1742665600.0,1300.0,
2005-05-12,1,982.174375,1742665600.0,650.0,
2005-05-13,1,982.174375,1742665600.0,11050.0,
2005-05-17,1,982.174375,1742665600.0,1300.0,
2005-05-18,1,973.10815,1726579456.0,96600.0,
2005-05-19,1,976.130225,1731941504.0,0.0,
2005-05-20,1,980.6633375,1739984576.0,25311.0,
2005-05-23,1,976.130225,1731941504.0,3876.0,
2005-05-24,1,982.174375,1742665600.0,7800.0,
2005-05-27,1,982.174375,1742665600.0,650.0,
2005-05-30,1,986.7074875000001,1750708672.0,1306.0,
2005-05-31,1,982.174375,1742665600.0,152750.0,
2005-06-01,1,986.7074875000001,1750708672.0,0.0,
2005-06-02,1,987.46300625,1752049184.0,13070.0,
2005-06-03,1,986.7074875000001,1750708672.0,8489.0,
2005-06-06,1,987.46300625,1752049184.0,5228.0,
2005-06-07,1,992.7516375,1761432768.0,657.0,
2005-06-08,1,992.7516375,1761432768.0,2628.0,
2005-06-09,1,992.7516375,1761432768.0,40734.0,
2005-06-16,1,997.28475,1769475840.0,3300.0,
2005-06-20,1,994.2626750000001,1764113792.0,15134.0,
2005-06-21,1,989.7295625,1756070720.0,3930.0,
2005-06-22,1,992.7516375,1761432768.0,7227.0,
2005-06-23,1,992.7516375,1761432768.0,17739.0,
2005-06-27,1,997.28475,1769475840.0,1320.0,
2005-06-30,1,997.28475,1769475840.0,5280.0,
2005-07-01,1,997.28475,1769475840.0,16500.0,
2005-07-04,1,992.7516375,1761432768.0,3942.0,
2005-07-07,1,997.28475,1769475840.0,8580.0,
2005-07-08,1,997.28475,1769475840.0,9900.0,
2005-07-11,1,1000.306825,1774837888.0,0.0,
2005-07-12,1,1000.306825,1774837888.0,33100.0,
2005-07-13,1,1004.8399375,1782880960.0,33250.0,
2005-07-14,1,1001.8178625,1777518912.0,0.0,
2005-07-18,1,1004.8399375,1782880960.0,69825.0,
2005-07-19,1,1007.8620125,1788243008.0,0.0,
2005-07-22,1,1007.8620125,1788243008.0,36018.0,
2005-07-25,1,1007.8620125,1788243008.0,34017.0,
2005-07-26,1,1007.8620125,1788243008.0,667.0,
2005-07-28,1,1015.4172,1801648128.0,0.0,
2005-07-29,1,1018.4392750000001,1807010176.0,13480.0,
2005-08-02,1,1018.4392750000001,1807010176.0,14828.0,
2005-08-03,1,1022.9723875,1815053248.0,4739.0,
2005-08-08,1,1022.9723875,1815053248.0,27080.0,
2005-08-09,1,1027.5055,1823096320.0,18360.0,
2005-08-10,1,1035.0606875,1836501440.0,58225.0,
2005-08-11,1,1035.0606875,1836501440.0,27400.0,
2005-08-15,1,1039.5938,1844544512.0,4816.0,
2005-08-17,1,1041.1048375,1847225536.0,0.0,
2005-08-18,1,1045.63795,1855268608.0,41520.0,
2005-08-22,1,1045.63795,1855268608.0,11764.0,
2005-08-23,1,1044.1269125000001,1852587584.0,34550.0,
2005-08-24,1,1041.1048375,1847225536.0,41340.0,
2005-08-25,1,1042.615875,1849906560.0,10350.0,
2005-08-29,1,1041.1048375,1847225536.0,5512.0,
2005-09-01,1,1045.63795,1855268608.0,0.0,
2005-09-05,1,1045.63795,1855268608.0,6920.0,
2005-09-07,1,1050.1710625,1863311680.0,10425.0,
2005-09-08,1,1050.1710625,1863311680.0,6950.0,
2005-09-13,1,1054.704175,1871354752.0,2792.0,
2005-09-14,1,1054.704175,1871354752.0,29316.0,
2005-09-15,1,1054.704175,1871354752.0,3490.0,
2005-09-19,1,1054.704175,1871354752.0,698.0,
2005-09-21,1,1057.72625,1876716800.0,7000.0,
2005-09-26,1,1057.72625,1876716800.0,55300.0,
2005-09-27,1,1059.2372875,1879397824.0,0.0,
2005-10-05,1,1062.2593625,1884759872.0,47804.0,
2005-10-06,1,1059.2372875,1879397824.0,1402.0,
2005-10-10,1,1062.2593625,1884759872.0,1406.0,
2005-10-11,1,1065.2814375,1890121920.0,9165.0,
2005-10-12,1,1068.3035125000001,1895483968.0,9191.0,
2005-10-17,1,1068.3035125000001,1895483968.0,7070.0,
2005-10-21,1,1062.2593625,1884759872.0,92093.0,
2005-10-24,1,1066.792475,1892802944.0,3530.0,
2005-10-25,1,1072.836625,1903527040.0,1420.0,
2005-10-26,1,1072.836625,1903527040.0,14910.0,
2005-10-27,1,1069.81455,1898164992.0,21240.0,
2005-10-31,1,1072.836625,1903527040.0,6390.0,
2005-11-01,1,1072.836625,1903527040.0,7810.0,
2005-11-02,1,1077.3697375,1911570112.0,0.0,
2005-11-03,1,1080.3918125,1916932160.0,1430.0,
2005-11-04,1,1087.9470000000001,1930337280.0,8640.0,
2005-11-07,1,1095.5021875,1943742400.0,1450.0,
2005-11-08,1,1095.5021875,1943742400.0,54375.0,
2005-11-09,1,1103.057375,1957147520.0,3650.0,
2005-11-11,1,1098.5242625,1949104448.0,4362.0,
2005-11-14,1,1103.057375,1957147520.0,10220.0,
2005-11-15,1,1103.057375,1957147520.0,5840.0,
2005-11-16,1,1103.057375,1957147520.0,1460.0,
2005-11-17,1,1098.5242625,1949104448.0,3635.0,
2005-11-18,1,1110.6125625,1970552640.0,735.0,
2005-11-21,1,1110.6125625,1970552640.0,10290.0,
2005-11-22,1,1113.6346375,1975914688.0,11055.0,
2005-11-23,1,1110.6125625,1970552640.0,735.0,
2005-11-28,1,1124.2119,1994681856.0,12648.0,
2005-11-29,1,1124.2119,1994681856.0,37200.0,
2005-12-02,1,1124.2119,1994681856.0,19344.0,
2005-12-08,1,1118.16775,1983957760.0,11100.0,
2005-12-12,1,1118.16775,1983957760.0,7400.0,
2005-12-13,1,1124.2119,1994681856.0,744.0,
2005-12-19,1,1121.189825,1989319808.0,0.0,
2005-12-20,1,1121.189825,1989319808.0,7420.0,
2005-12-22,1,1125.7229375,1997362880.0,14900.0,
2005-12-28,1,1128.7450125,2002724928.0,2241.0,
2005-12-29,1,1131.7670875000001,2008086976.0,7490.0,
2006-01-03,1,1134.7891625,2013449024.0,751.0,
2006-01-04,1,1134.7891625,2013449024.0,7510.0,
2006-01-05,1,1134.7891625,2013449024.0,9012.0,
2006-01-09,1,1134.7891625,2013449024.0,10514.0,
2006-01-10,1,1134.7891625,2013449024.0,6759.0,
2006-01-11,1,1140.8333125,2024173120.0,0.0,
2006-01-12,1,1140.8333125,2024173120.0,18875.0,
2006-01-13,1,1140.8333125,2024173120.0,25670.0,
2006-01-16,1,1143.8553875,2029535168.0,7570.0,
2006-01-17,1,1143.8553875,2029535168.0,4542.0,
2006-01-19,1,1140.8333125,2024173120.0,7550.0,
2006-01-23,1,1143.8553875,2029535168.0,7570.0,
2006-01-24,1,1140.8333125,2024173120.0,14345.0,
2006-01-26,1,1145.366425,2032216192.0,53060.0,
2006-01-27,1,1145.366425,2032216192.0,6064.0,
2006-01-30,1,1145.366425,2032216192.0,7580.0,
2006-01-31,1,1140.8333125,2024173120.0,2265.0,
2006-02-02,1,1145.366425,2032216192.0,5306.0,
2006-02-06,1,1145.366425,2032216192.0,8338.0,
2006-02-08,1,1145.366425,2032216192.0,1516.0,
2006-02-09,1,1145.366425,2032216192.0,1516.0,
2006-02-10,1,1145.366425,2032216192.0,3790.0,
2006-02-13,1,1145.366425,2032216192.0,12886.0,
2006-02-15,1,1142.34435,2026854144.0,18900.0,
2006-02-16,1,1140.8333125,2024173120.0,9815.0,
2006-02-17,1,1145.366425,2032216192.0,18192.0,
2006-02-20,1,1145.366425,2032216192.0,8338.0,
2006-02-21,1,1145.366425,2032216192.0,16676.0,
2006-02-22,1,1145.366425,2032216192.0,16676.0,
2006-02-23,1,1145.366425,2032216192.0,7580.0,
2006-02-24,1,1145.366425,2032216192.0,758.0,
2006-02-27,1,1140.8333125,2024173120.0,6040.0,
2006-02-28,1,1145.366425,2032216192.0,3790.0,
2006-03-01,1,1145.366425,2032216192.0,5306.0,
2006-03-02,1,1145.366425,2032216192.0,1516.0,
2006-03-03,1,1140.8333125,2024173120.0,1510.0,
2006-03-06,1,1145.366425,2032216192.0,7580.0,
2006-03-07,1,1140.8333125,2024173120.0,6795.0,
2006-03-10,1,1145.366425,2032216192.0,7580.0,
2006-03-13,1,1145.366425,2032216192.0,3032.0,
2006-03-14,1,1140.8333125,2024173120.0,3775.0,
2006-03-21,1,1142.34435,2026854144.0,0.0,
2006-03-24,1,1145.366425,2032216192.0,1516.0,
2006-03-28,1,1145.366425,2032216192.0,1516.0,
2006-03-29,1,1152.9216125,2045621312.0,114450.0,
2006-03-30,1,1145.366425,2032216192.0,0.0,
2006-04-03,1,1145.366425,2032216192.0,3790.0,
2006-04-04,1,1140.8333125,2024173120.0,10570.0,
2006-04-05,1,1148.38849715,1997362880.0,56620.0,
2006-04-06,1,1153.01288036,2005405952.0,21692.0,
2006-04-07,1,1153.01288036,2005405952.0,1496.0,
2006-04-10,1,1153.01288036,2005405952.0,9724.0,
2006-04-12,1,1153.01288036,2005405952.0,7480.0,
2006-04-13,1,1148.38849715,1997362880.0,0.0,
2006-04-19,1,1156.0958025,2010768000.0,1500.0,
2006-04-21,1,1156.0958025,2010768000.0,750.0,
2006-04-24,1,1156.0958025,2010768000.0,5250.0,
2006-04-26,1,1160.72018571,2018811072.0,9789.0,
2006-05-02,1,1160.72018571,2018811072.0,5271.0,
2006-05-03,1,1160.72018571,2018811072.0,753.0,
2006-05-04,1,1160.72018571,2018811072.0,1506.0,
2006-05-05,1,1160.72018571,2018811072.0,2259.0,
2006-05-08,1,1160.72018571,2018811072.0,7530.0,
2006-05-09,1,1160.72018571,2018811072.0,27108.0,
2006-05-10,1,1160.72018571,2018811072.0,753.0,
2006-05-12,1,1156.0958025,2010768000.0,11250.0,
2006-05-15,1,1148.38849715,1997362880.0,9685.0,
2006-05-17,1,1153.01288036,2005405952.0,38896.0,
2006-05-18,1,1143.76411394,1989319808.0,7420.0,
2006-05-22,1,1140.6811918,1983957760.0,25900.0,
2006-05-23,1,1140.6811918,1983957760.0,1480.0,
2006-05-24,1,1140.6811918,1983957760.0,10360.0,
2006-05-26,1,1136.05680859,1975914688.0,18425.0,
2006-05-29,1,1140.6811918,1983957760.0,0.0,
2006-05-31,1,1139.1397307299999,1981276736.0,0.0,
2006-06-02,1,1134.51534752,1973233664.0,7360.0,
2006-06-06,1,1134.51534752,1973233664.0,28704.0,
2006-06-07,1,1134.51534752,1973233664.0,3680.0,
2006-06-08,1,1134.51534752,1973233664.0,3680.0,
2006-06-09,1,1131.43242538,1967871616.0,132120.0,
2006-06-13,1,1128.34950324,1962509568.0,2196.0,
2006-06-14,1,1128.34950324,1962509568.0,10980.0,
2006-06-15,1,1128.34950324,1962509568.0,23424.0,
2006-06-16,1,1128.34950324,1962509568.0,7320.0,
2006-06-19,1,1134.51534752,1973233664.0,0.0,
2006-06-20,1,1140.6811918,1983957760.0,1480.0,
2006-06-23,1,1140.6811918,1983957760.0,17760.0,
2006-06-26,1,1140.6811918,1983957760.0,8880.0,
2006-07-03,1,1134.51534752,1973233664.0,736.0,
2006-07-06,1,1148.38849715,1997362880.0,0.0,
2006-07-07,1,1153.01288036,2005405952.0,11220.0,
2006-07-11,1,1148.38849715,1997362880.0,26075.0,
2006-07-12,1,1148.38849715,1997362880.0,3725.0,
2006-07-13,1,1148.38849715,1997362880.0,7450.0,
2006-07-14,1,1143.76411394,1989319808.0,31906.0,
2006-07-20,1,1148.38849715,1997362880.0,3725.0,
2006-07-21,1,1151.47141929,2002724928.0,0.0,
2006-07-24,1,1156.0958025,2010768000.0,30000.0,
2006-07-25,1,1161.4909162449999,2020151584.0,0.0,
2006-07-27,1,1161.4909162449999,2020151584.0,7535.0,
2006-08-04,1,1165.34456892,2026854144.0,3780.0,
2006-08-11,1,1168.42749106,2032216192.0,0.0,
2006-08-18,1,1168.42749106,2032216192.0,22740.0,
2006-08-23,1,1168.42749106,2032216192.0,3032.0,
2006-08-28,1,1173.05187427,2040259264.0,1522.0,
2006-08-30,1,1173.05187427,2040259264.0,38050.0,
2006-08-31,1,1173.05187427,2040259264.0,7610.0,
2006-09-04,1,1173.05187427,2040259264.0,761.0,
2006-09-05,1,1173.05187427,2040259264.0,7610.0,
2006-09-06,1,1168.42749106,2032216192.0,4548.0,
2006-09-07,1,1168.42749106,2032216192.0,3790.0,
2006-09-11,1,1173.05187427,2040259264.0,15220.0,
2006-09-13,1,1173.05187427,2040259264.0,14459.0,
2006-09-14,1,1179.21771855,2050983360.0,0.0,
2006-09-20,1,1186.9250239,2064388480.0,0.0,
2006-09-21,1,1186.9250239,2064388480.0,3850.0,
2006-09-22,1,1191.54940711,2072431552.0,47153.0,
2006-09-25,1,1191.54940711,2072431552.0,1546.0,
2006-09-27,1,1183.8421017599999,2059026432.0,7680.0,
2006-09-29,1,1185.38356283,2061707456.0,0.0,
2006-10-02,1,1191.54940711,2072431552.0,1546.0,
2006-10-03,1,1191.54940711,2072431552.0,773.0,
2006-10-05,1,1194.6323292499999,2077793600.0,39525.0,
2006-10-06,1,1263.9980774,2198439680.0,533000.0,
2006-10-09,1,1256.29077205,2185034560.0,20375.0,
2006-10-11,1,1263.9980774,2198439680.0,103320.0,
2006-10-12,1,1256.29077205,2185034560.0,15485.0,
2006-10-16,1,1256.29077205,2185034560.0,12225.0,
2006-10-18,1,1271.70538275,2211844800.0,9075.0,
2006-10-20,1,1271.70538275,2211844800.0,41250.0,
2006-10-23,1,1271.70538275,2211844800.0,28050.0,
2006-10-24,1,1271.70538275,2211844800.0,41250.0,
2006-10-25,1,1271.70538275,2211844800.0,1650.0,
2006-10-27,1,1294.8272987999999,2252060160.0,85680.0,
2006-10-30,1,1271.70538275,2211844800.0,57750.0,
2006-11-02,1,1271.70538275,2211844800.0,59400.0,
2006-11-06,1,1287.11999345,2238655040.0,41750.0,
2006-11-07,1,1294.8272987999999,2252060160.0,42840.0,
2006-11-09,1,1287.11999345,2238655040.0,41750.0,
2006-11-10,1,1294.8272987999999,2252060160.0,1680.0,
2006-11-14,1,1279.4126881,2225249920.0,24900.0,
2006-11-16,1,1279.4126881,2225249920.0,41500.0,
2006-11-17,1,1279.4126881,2225249920.0,13280.0,
2006-11-21,1,1279.4126881,2225249920.0,8300.0,
2006-11-23,1,1271.70538275,2211844800.0,136950.0,
2006-11-24,1,1265.53953847,2201120704.0,23809.0,
2006-11-27,1,1263.9980774,2198439680.0,18040.0,
2006-11-28,1,1233.168856,2144819200.0,141600.0,
2006-11-29,1,1240.87616135,2158224320.0,2415.0,
2006-11-30,1,1256.29077205,2185034560.0,4075.0,
2006-12-01,1,1233.168856,2144819200.0,88000.0,
2006-12-04,1,1248.5834667,2171629440.0,1620.0,
2006-12-05,1,1233.168856,2144819200.0,8000.0,
2006-12-06,1,1225.46155065,2131414080.0,46110.0,
2006-12-07,1,1225.46155065,2131414080.0,9540.0,
2006-12-08,1,1233.168856,2144819200.0,11200.0,
2006-12-11,1,1233.168856,2144819200.0,13600.0,
2006-12-13,1,1233.168856,2144819200.0,32000.0,
2006-12-15,1,1240.87616135,2158224320.0,49105.0,
2006-12-19,1,1240.87616135,2158224320.0,38640.0,
2006-12-21,1,1240.87616135,2158224320.0,2415.0,
2006-12-22,1,1240.87616135,2158224320.0,19320.0,
2006-12-27,1,1233.168856,2144819200.0,25600.0,
2006-12-28,1,1233.168856,2144819200.0,10400.0,
2006-12-29,1,1240.87616135,2158224320.0,1610.0,
2007-01-03,1,1248.5834667,2171629440.0,23490.0,
2007-01-04,1,1248.5834667,2171629440.0,810.0,
2007-01-05,1,1248.5834667,2171629440.0,10530.0,
2007-01-08,1,1248.5834667,2171629440.0,40500.0,
2007-01-09,1,1256.29077205,2185034560.0,11410.0,
2007-01-11,1,1248.5834667,2171629440.0,16200.0,
2007-01-12,1,1256.29077205,2185034560.0,11410.0,
2007-01-15,1,1256.29077205,2185034560.0,17115.0,
2007-01-16,1,1263.9980774,2198439680.0,59040.0,
2007-01-17,1,1256.29077205,2185034560.0,815.0,
